Date,Product_Category,Product,Region,Customer_Type,Units_Sold,Unit_Price,Revenue,Profit
2023-07-21,Beauty,Hair Dryer,Central,Wholesale,28,12.43,348.04,
2023-07-21,Beauty,Skin Care Kit,Central,Wholesale,60,102.88,6172.8,1812.6
2023-07-22,Home & Garden,Cookware Set,West,Retail,87,376.91,36070.29,9111.28
2023-07-22,Electronics,Smartwatch,South,Wholesale,23,28.45,621.63,101.54
2023-07-22,Sports,Dumbbell Set,South,Retail,55,171.75,8973.94,3729.14
2023-07-22,Beauty,Skin Care Kit,North,Retail,27,365.35,11837.34,5227.19
2023-07-22,Electronics,Laptop,East,Direct,69,310.64,21434.16,8452.68
2023-07-22,Home & Garden,Office Chair,South,Wholesale,1,221.25,210.19,74.84
2023-07-22,Sports,Tennis Racket,North,Wholesale,51,109.16,6680.59,1035.05
2023-07-22,Beauty,Fragrance,North,Retail,29,475.43,16544.96,3035.7
2023-07-22,Home & Garden,Bedding Set,Central,Retail,7,321.37,2249.59,976.69
2023-07-22,Beauty,Makeup Palette,North,Wholesale,18,409.71,8849.74,1901.71
2023-07-22,Clothing,T-Shirt,Central,Direct,68,363.07,24688.76,8116.46
2023-07-22,Electronics,Headphones,North,Direct,27,100.52,3256.85,1036.26
2023-07-22,Clothing,Jacket,North,Retail,79,174.94,16584.31,3370.94
2023-07-23,Home & Garden,Cookware Set,South,Direct,12,101.82,1160.75,330.41
2023-07-23,Beauty,Fragrance,South,Wholesale,69,476.78,31252.93,13701.46
2023-07-23,Home & Garden,Bedding Set,North,Direct,67,110.0,8844.0,3006.09
2023-07-23,Home & Garden,Garden Tools,East,Wholesale,13,414.16,5384.08,1975.95
2023-07-23,Sports,Running Shoes,Central,Retail,10,296.56,2965.6,640.62
2023-07-23,Home & Garden,Office Chair,North,Wholesale,28,317.29,10660.94,2383.73
2023-07-23,Sports,Yoga Mat,Central,Wholesale,4,181.57,726.28,318.12
2023-07-23,Clothing,Sneakers,East,Retail,63,224.81,14163.03,2134.83
2023-07-23,Home & Garden,Lamp,South,Wholesale,42,426.57,17020.14,3460.39
2023-07-23,Beauty,Makeup Palette,Central,Direct,49,443.93,21752.57,3826.67
2023-07-23,Clothing,Sneakers,North,Retail,38,117.37,5352.07,1803.92
2023-07-23,Beauty,Skin Care Kit,South,Retail,49,62.86,2926.13,637.69
2023-07-23,Home & Garden,Cookware Set,Central,Wholesale,45,50.54,2274.3,957.71
2023-07-23,Home & Garden,Cookware Set,Central,Retail,97,60.14,5833.58,1098.02
2023-07-23,Sports,Dumbbell Set,West,Wholesale,28,50.42,1552.94,423.73
2023-07-24,Home & Garden,Cookware Set,West,Wholesale,90,70.26,6955.74,1334.77
2023-07-24,Sports,Running Shoes,Central,Wholesale,69,443.6,30608.4,6935.55
2023-07-24,Clothing,Jeans,Central,Direct,95,243.96,23176.2,10238.35
2023-07-24,Electronics,Tablet,North,Direct,30,10.59,381.24,134.11
2023-07-24,Sports,Yoga Mat,North,Retail,7,54.34,456.46,70.22
2023-07-24,Home & Garden,Lamp,East,Wholesale,57,287.7,16398.9,6948.34
2023-07-24,Sports,Tennis Racket,South,Wholesale,81,240.0,18468.0,3928.8
2023-07-24,Home & Garden,Lamp,North,Direct,14,10.74,180.43,76.02
2023-07-24,Clothing,T-Shirt,West,Wholesale,74,170.22,13855.91,4187.99
2023-07-24,Sports,Tennis Racket,North,Wholesale,19,445.25,10151.7,2305.73
2023-07-24,Home & Garden,Cookware Set,North,Retail,33,229.12,9073.15,3257.97
2023-07-24,Sports,Running Shoes,North,Wholesale,84,499.45,50344.56,21605.29
2023-07-24,Sports,Bike Helmet,Central,Retail,67,416.62,27913.54,6598.3
2023-07-24,Sports,Running Shoes,North,Direct,59,250.48,17733.98,3054.74
2023-07-24,Home & Garden,Garden Tools,Central,Retail,38,28.18,1070.84,412.26
2023-07-24,Sports,Yoga Mat,South,Direct,2,382.16,726.1,196.97
2023-07-24,Electronics,Smartwatch,North,Retail,69,164.88,13652.06,4326.68
2023-07-24,Home & Garden,Garden Tools,West,Wholesale,36,57.54,2278.58,427.89
2023-07-25,Beauty,Face Serum,West,Retail,55,183.64,11110.22,3007.48
2023-07-25,Home & Garden,Lamp,North,Direct,54,242.09,15687.43,3665.69
2023-07-25,Home & Garden,Garden Tools,Central,Direct,23,161.78,3720.94,695.9
2023-07-25,Sports,Running Shoes,South,Direct,35,74.78,2486.43,524.94
2023-07-25,Beauty,Skin Care Kit,West,Wholesale,81,26.72,2380.75,1013.43
2023-07-25,Beauty,Fragrance,North,Direct,47,199.24,11237.14,2640.56
2023-07-25,Clothing,Jacket,South,Direct,98,383.26,35681.51,8162.24
2023-07-25,Sports,Tennis Racket,West,Retail,34,176.84,6613.82,1849.62
2023-07-25,Home & Garden,Office Chair,South,Direct,44,421.14,17603.65,3067.6
2023-07-25,Beauty,Makeup Palette,Central,Retail,57,14.11,804.27,150.39
2023-07-25,Beauty,Skin Care Kit,North,Wholesale,61,100.91,7386.61,1996.77
2023-07-25,Home & Garden,Bedding Set,East,Wholesale,71,74.09,5260.39,1699.06
2023-07-25,Sports,Dumbbell Set,North,Direct,40,341.21,16378.08,7240.42
2023-07-25,Beauty,Face Serum,West,Retail,2,208.15,457.93,192.63
2023-07-25,Electronics,Laptop,North,Direct,4,91.11,437.33,186.81
2023-07-25,Home & Garden,Office Chair,North,Retail,94,418.86,47247.41,19145.59
2023-07-25,Home & Garden,Cookware Set,Central,Direct,74,212.3,15710.2,4326.55
2023-07-25,Sports,Tennis Racket,North,Wholesale,31,222.54,8278.49,2957.16
2023-07-25,Sports,Tennis Racket,East,Retail,22,183.72,4041.84,1484.04
2023-07-25,Beauty,Fragrance,East,Wholesale,87,190.11,16539.57,5478.41
2023-07-25,Clothing,Sneakers,North,Wholesale,29,451.68,15718.46,3092.87
2023-07-26,Clothing,T-Shirt,East,Direct,85,341.38,29017.3,7703.02
2023-07-26,Beauty,Fragrance,Central,Wholesale,81,474.28,38416.68,12198.33
2023-07-26,Electronics,Smartphone,East,Wholesale,17,125.15,2127.55,647.36
2023-07-26,Clothing,Jeans,Central,Wholesale,60,23.8,1428.0,527.01
2023-07-26,Sports,Running Shoes,North,Retail,77,353.28,32643.07,6700.87
2023-07-26,Sports,Bike Helmet,North,Direct,38,61.09,2785.7,765.15
2023-07-26,Clothing,T-Shirt,East,Direct,39,462.75,18047.25,5128.71
2023-07-26,Clothing,Sneakers,South,Direct,32,390.65,11875.76,4812.81
2023-07-26,Home & Garden,Office Chair,Central,Direct,81,103.67,8397.27,3474.95
2023-07-26,Electronics,Tablet,Central,Direct,21,63.38,1330.98,463.38
2023-07-26,Sports,Dumbbell Set,North,Wholesale,59,208.56,14766.05,3343.78
2023-07-26,Clothing,Jacket,East,Retail,73,123.51,9016.23,2129.65
2023-07-26,Electronics,Laptop,Central,Retail,96,291.13,27948.48,8937.95
2023-07-26,Home & Garden,Cookware Set,North,Retail,2,439.51,1054.82,473.61
2023-07-26,Beauty,Hair Dryer,South,Retail,65,131.38,8112.71,2640.89
2023-07-26,Clothing,Dress,Central,Direct,12,222.27,2667.24,790.12
2023-07-27,Sports,Yoga Mat,East,Retail,53,200.02,10601.06,1859.53
2023-07-27,Beauty,Fragrance,East,Retail,13,240.68,3128.84,1164.79
2023-07-27,Electronics,Tablet,North,Wholesale,63,337.81,25538.44,5586.14
2023-07-27,Beauty,Fragrance,West,Direct,30,61.19,2019.27,541.27
2023-07-27,Electronics,Headphones,South,Direct,97,178.73,16469.97,7319.28
2023-07-27,Clothing,T-Shirt,North,Direct,52,449.75,28064.4,8647.61
2023-07-27,Electronics,Tablet,Central,Wholesale,4,41.08,164.32,31.44
2023-07-27,Beauty,Hair Dryer,Central,Retail,32,381.78,12216.96,3324.98
2023-07-27,Clothing,Dress,Central,Wholesale,42,112.33,4717.86,1342.07
2023-07-27,Beauty,Fragrance,Central,Retail,22,317.86,6992.92,3134.7
2023-07-27,Clothing,Jeans,West,Wholesale,89,156.3,15301.77,3665.79
2023-07-27,Clothing,Jacket,Central,Direct,28,213.32,5972.96,2227.3
2023-07-27,Beauty,Hair Dryer,East,Retail,63,492.29,31014.27,5383.69
2023-07-27,Beauty,Skin Care Kit,East,Direct,38,176.96,6724.48,1286.35
2023-07-27,Sports,Running Shoes,Central,Retail,84,370.96,31160.64,12463.99
2023-07-27,Beauty,Skin Care Kit,North,Retail,30,299.04,10765.44,2266.78
2023-07-27,Clothing,Jeans,North,Direct,75,417.31,37557.9,9611.18
2023-07-27,Electronics,Laptop,Central,Retail,7,34.77,243.39,105.89
2023-07-27,Sports,Dumbbell Set,West,Retail,16,334.6,5888.96,2218.03
2023-07-28,Clothing,T-Shirt,Central,Wholesale,92,133.74,12304.08,5083.09
2023-07-28,Electronics,Tablet,Central,Wholesale,40,455.33,18213.2,6558.0
2023-07-28,Sports,Dumbbell Set,West,Wholesale,9,477.05,4722.8,951.18
2023-07-28,Home & Garden,Cookware Set,South,Wholesale,52,294.64,14555.22,5734.0
2023-07-28,Home & Garden,Lamp,West,Retail,59,12.32,799.57,232.38
2023-07-28,Home & Garden,Garden Tools,West,Direct,29,248.06,7913.11,3227.87
2023-07-28,Electronics,Smartwatch,East,Wholesale,13,362.33,4710.29,1197.84
2023-07-28,Home & Garden,Bedding Set,East,Retail,89,316.67,28183.63,11705.35
2023-07-28,Clothing,Jacket,Central,Wholesale,52,458.95,23865.4,7341.1
2023-07-28,Home & Garden,Office Chair,Central,Retail,16,253.49,4055.84,1689.83
2023-07-28,Home & Garden,Bedding Set,Central,Direct,99,493.28,48834.72,8643.94
2023-07-28,Electronics,Tablet,East,Wholesale,58,50.1,2905.8,1181.75
2023-07-28,Beauty,Face Serum,East,Direct,35,276.27,9669.45,3513.27
2023-07-29,Sports,Bike Helmet,West,Direct,19,139.79,2921.61,654.41
2023-07-29,Home & Garden,Garden Tools,South,Direct,97,312.96,28839.26,8434.25
2023-07-29,Sports,Bike Helmet,East,Wholesale,55,55.6,3058.0,1345.72
2023-07-29,Home & Garden,Garden Tools,East,Direct,69,132.02,9109.38,2118.72
2023-07-29,Sports,Dumbbell Set,North,Direct,63,316.93,23959.91,7082.09
2023-07-29,Sports,Yoga Mat,North,Retail,43,273.19,14096.6,4455.42
2023-07-29,Home & Garden,Office Chair,Central,Direct,47,369.6,17371.2,7625.45
2023-07-29,Sports,Bike Helmet,West,Direct,7,80.0,616.0,109.97
2023-07-29,Clothing,Jacket,West,Retail,41,274.93,12399.34,2525.27
2023-07-29,Sports,Running Shoes,Central,Retail,50,42.27,2113.5,436.3
2023-07-29,Beauty,Skin Care Kit,South,Direct,26,218.57,5398.68,2388.26
2023-07-29,Home & Garden,Office Chair,South,Wholesale,89,410.83,34735.68,12142.92
2023-07-29,Electronics,Tablet,East,Direct,12,10.03,120.36,31.55
2023-07-29,Clothing,T-Shirt,West,Retail,50,405.82,22320.1,3429.06
2023-07-29,Clothing,Jacket,West,Direct,43,125.14,5919.12,2595.38
2023-07-29,Clothing,Jacket,West,Direct,28,267.21,8230.07,3551.34
2023-07-29,Clothing,Jacket,West,Retail,72,30.88,2445.7,398.92
2023-07-29,Clothing,Jeans,North,Direct,70,456.32,38330.88,8380.66
2023-07-29,Clothing,Sneakers,Central,Retail,43,315.96,13586.28,4892.1
2023-07-30,Home & Garden,Garden Tools,West,Retail,47,32.17,1663.19,
2023-07-30,Home & Garden,Bedding Set,South,Direct,26,415.7,10267.79,2375.35
2023-07-30,Home & Garden,Cookware Set,West,Direct,18,105.61,2091.08,554.52
2023-07-30,Clothing,Jeans,Central,Retail,85,348.84,29651.4,9740.21
2023-07-30,Clothing,Jacket,West,Direct,66,62.77,4557.1,1130.81
2023-07-30,Clothing,T-Shirt,North,Direct,69,456.01,37757.63,10304.21
2023-07-30,Clothing,Sneakers,North,Retail,42,184.52,9299.81,3126.56
2023-07-30,Beauty,Makeup Palette,North,Retail,67,311.44,25039.78,6514.98
2023-07-30,Beauty,Hair Dryer,North,Direct,62,42.3,3147.12,1214.44
2023-07-30,Home & Garden,Cookware Set,South,Wholesale,36,409.96,14020.63,4746.12
2023-07-30,Clothing,T-Shirt,West,Wholesale,76,121.66,10170.78,4228.91
2023-07-30,Beauty,Fragrance,West,Direct,64,63.59,4476.74,827.04
2023-07-30,Home & Garden,Cookware Set,Central,Direct,63,27.52,1733.76,454.62
2023-07-30,Electronics,Laptop,Central,Wholesale,42,155.0,6510.0,2150.86
2023-07-30,Sports,Running Shoes,North,Direct,86,362.26,37385.23,10475.38
2023-07-30,Home & Garden,Office Chair,East,Direct,49,16.62,814.38,246.78
2023-07-30,Sports,Yoga Mat,North,Direct,99,171.25,20344.5,5188.62
2023-07-30,Beauty,Hair Dryer,West,Retail,14,201.95,3110.03,965.65
2023-07-30,Beauty,Fragrance,South,Direct,73,218.75,15170.31,3897.05
2023-07-30,Home & Garden,Bedding Set,East,Wholesale,25,326.16,8154.0,2395.0
2023-07-30,Home & Garden,Office Chair,East,Direct,49,16.62,814.38,246.78
2023-07-31,Clothing,Dress,Central,Retail,37,32.29,1194.73,444.15
2023-07-31,Electronics,Smartphone,West,Wholesale,40,23.55,1036.2,436.8
2023-07-31,Electronics,Tablet,North,Retail,88,124.49,13146.14,3475.37
2023-07-31,Beauty,Skin Care Kit,West,Direct,44,50.27,2433.07,935.23
2023-07-31,Clothing,T-Shirt,Central,Wholesale,55,160.77,8842.35,2946.64
2023-07-31,Home & Garden,Lamp,North,Direct,69,383.65,31766.22,5929.34
2023-07-31,Beauty,Face Serum,East,Retail,15,444.45,6666.75,1797.19
2023-07-31,Electronics,Smartphone,South,Wholesale,50,213.7,10150.75,3827.26
2023-07-31,Sports,Bike Helmet,West,Wholesale,21,382.44,8834.36,2141.5
2023-07-31,Sports,Running Shoes,West,Retail,68,54.28,4060.14,1625.29
2023-07-31,Beauty,Hair Dryer,South,Retail,79,272.9,20481.14,6217.83
2023-07-31,Beauty,Skin Care Kit,South,Direct,68,260.07,16800.52,6548.05
2023-08-01,Clothing,Dress,Central,Wholesale,59,319.21,18833.39,6417.58
2023-08-01,Home & Garden,Cookware Set,West,Wholesale,61,115.38,7742.0,1292.05
2023-08-01,Clothing,T-Shirt,West,Retail,11,137.5,1663.75,489.54
2023-08-01,Home & Garden,Lamp,South,Wholesale,6,169.73,967.46,375.41
2023-08-01,Clothing,T-Shirt,East,Wholesale,34,469.14,15950.76,6187.14
2023-08-01,Home & Garden,Garden Tools,West,Wholesale,66,448.35,32550.21,11585.47
2023-08-01,Clothing,T-Shirt,North,Wholesale,80,244.32,23454.72,9915.31
2023-08-01,Electronics,Headphones,East,Retail,7,134.52,941.64,142.4
2023-08-01,Home & Garden,Lamp,East,Retail,31,427.31,13246.61,4988.33
2023-08-01,Home & Garden,Garden Tools,North,Retail,18,402.98,8704.37,2324.96
2023-08-01,Sports,Running Shoes,North,Direct,80,479.32,46014.72,9079.36
2023-08-01,Sports,Tennis Racket,East,Direct,43,410.25,17640.75,5071.27
2023-08-01,Beauty,Fragrance,North,Wholesale,92,206.33,22778.83,9023.68
2023-08-01,Electronics,Tablet,West,Retail,35,105.38,4057.13,905.0
2023-08-01,Clothing,Dress,East,Direct,48,141.28,6781.44,2125.23
2023-08-01,Electronics,Headphones,West,Direct,20,67.34,1481.48,533.36
2023-08-01,Sports,Tennis Racket,East,Wholesale,40,479.58,19183.2,7711.18
2023-08-02,Home & Garden,Garden Tools,West,Retail,11,192.8,2332.88,634.1
2023-08-02,Clothing,T-Shirt,North,Direct,10,479.73,5756.76,2577.28
2023-08-02,Clothing,Jacket,East,Retail,50,153.46,7673.0,2435.31
2023-08-02,Clothing,Dress,Central,Retail,85,293.93,24984.05,6287.58
2023-08-02,Clothing,Sneakers,South,Direct,86,334.37,27318.03,6581.23
2023-08-02,Clothing,Jacket,East,Wholesale,7,82.81,579.67,202.62
2023-08-02,Clothing,T-Shirt,Central,Wholesale,98,15.44,1513.12,479.14
2023-08-02,Clothing,Sneakers,Central,Direct,7,428.93,3002.51,1026.54
2023-08-02,Beauty,Fragrance,West,Direct,88,411.59,39841.91,14104.12
2023-08-02,Home & Garden,Lamp,West,Wholesale,9,460.22,4556.18,
2023-08-02,Home & Garden,Office Chair,North,Wholesale,91,453.29,49499.27,12384.19
2023-08-02,Electronics,Smartwatch,West,Direct,17,316.47,5917.99,1367.75
2023-08-02,Home & Garden,Bedding Set,West,Retail,94,361.24,37352.22,8472.44
2023-08-02,Clothing,Dress,South,Retail,34,468.65,15137.39,4147.18
2023-08-02,Clothing,T-Shirt,West,Direct,22,68.2,1650.44,250.31
2023-08-02,Home & Garden,Garden Tools,East,Wholesale,61,403.47,24611.67,7670.07
2023-08-02,Beauty,Skin Care Kit,North,Retail,47,370.53,20897.89,8017.85
2023-08-02,Home & Garden,Bedding Set,East,Direct,28,302.76,8477.28,2568.38
2023-08-02,Sports,Tennis Racket,West,Direct,4,96.59,425.0,116.29
2023-08-03,Beauty,Fragrance,Central,Direct,18,228.65,4115.7,838.55
2023-08-03,Electronics,Headphones,East,Direct,31,404.64,12543.84,5603.33
2023-08-03,Clothing,Dress,East,Retail,90,484.07,43566.3,10320.72
2023-08-03,Clothing,Dress,West,Retail,72,282.16,22347.07,9370.39
2023-08-03,Home & Garden,Office Chair,East,Retail,72,495.29,35660.88,14528.93
2023-08-03,Sports,Bike Helmet,Central,Direct,73,327.16,23882.68,6491.19
2023-08-03,Electronics,Laptop,West,Wholesale,14,405.08,6238.23,1503.37
2023-08-03,Clothing,Sneakers,North,Wholesale,47,259.37,14628.47,3892.43
2023-08-03,Electronics,Laptop,North,Retail,13,333.66,5205.1,2254.99
2023-08-03,Clothing,T-Shirt,North,Direct,5,477.43,2864.58,954.08
2023-08-03,Electronics,Laptop,East,Direct,49,424.48,20799.52,4583.5
2023-08-03,Beauty,Face Serum,West,Wholesale,90,188.84,18695.16,7558.96
2023-08-03,Clothing,Sneakers,West,Wholesale,31,175.43,5982.16,2132.66
2023-08-03,Beauty,Face Serum,North,Retail,94,451.86,50969.81,17371.61
2023-08-03,Clothing,Sneakers,West,Wholesale,97,445.28,47511.38,10113.08
2023-08-03,Clothing,Sneakers,West,Wholesale,31,175.43,5982.16,2132.66
2023-08-04,Electronics,Headphones,West,Retail,66,186.46,13537.0,4059.51
2023-08-04,Beauty,Face Serum,Central,Direct,54,65.13,3517.02,685.44
2023-08-04,Sports,Dumbbell Set,East,Retail,20,53.64,1072.8,279.33
2023-08-04,Sports,Tennis Racket,South,Direct,79,307.37,23068.12,10090.1
2023-08-04,Electronics,Tablet,West,Retail,79,420.65,36554.49,11223.02
2023-08-04,Beauty,Fragrance,North,Direct,42,99.08,4993.63,
2023-08-04,Home & Garden,Cookware Set,South,Wholesale,90,151.68,12968.64,2055.22
2023-08-04,Electronics,Smartwatch,West,Retail,4,202.03,888.93,351.19
2023-08-04,Home & Garden,Garden Tools,East,Wholesale,28,362.01,10136.28,1690.23
2023-08-04,Sports,Running Shoes,Central,Wholesale,10,73.38,733.8,238.08
2023-08-04,Electronics,Tablet,West,Wholesale,90,456.41,45184.59,16518.65
2023-08-04,Clothing,Jacket,South,Retail,12,276.55,3152.67,652.53
2023-08-04,Electronics,Smartwatch,West,Retail,10,149.52,1644.72,633.15
2023-08-04,Home & Garden,Office Chair,West,Retail,22,439.64,10639.29,1881.34
2023-08-04,Clothing,Dress,East,Wholesale,77,26.11,2010.47,842.09
2023-08-04,Electronics,Smartwatch,South,Retail,59,159.8,8956.79,2003.63
2023-08-04,Sports,Running Shoes,North,Direct,98,374.79,44075.3,15866.38
2023-08-04,Beauty,Fragrance,East,Wholesale,85,282.07,23975.95,8867.22
2023-08-04,Sports,Tennis Racket,East,Direct,36,232.58,8372.88,1285.44
2023-08-04,Home & Garden,Garden Tools,North,Direct,87,188.3,19658.52,8014.95
2023-08-04,Beauty,Face Serum,Central,Direct,54,65.13,3517.02,685.44
2023-08-05,Home & Garden,Office Chair,East,Direct,40,363.58,14543.2,5570.78
2023-08-05,Electronics,Smartphone,East,Direct,72,181.84,13092.48,3305.01
2023-08-05,Sports,Tennis Racket,East,Wholesale,1,479.7,479.7,155.22
2023-08-05,Sports,Yoga Mat,North,Retail,75,249.72,22474.8,7699.27
2023-08-05,Sports,Tennis Racket,North,Wholesale,33,402.7,15946.92,6245.93
2023-08-05,Electronics,Smartphone,South,Retail,46,244.32,10676.78,2616.83
2023-08-05,Sports,Tennis Racket,North,Direct,4,184.49,885.55,133.98
2023-08-05,Clothing,Jacket,Central,Wholesale,59,118.77,7007.43,2449.66
2023-08-05,Beauty,Hair Dryer,North,Retail,87,127.29,13289.08,2100.87
2023-08-05,Home & Garden,Cookware Set,West,Wholesale,94,180.21,18633.71,5014.11
2023-08-05,Clothing,Dress,East,Direct,48,405.33,19455.84,5398.94
2023-08-05,Sports,Dumbbell Set,West,Wholesale,51,44.23,2481.3,889.36
2023-08-05,Beauty,Face Serum,North,Retail,99,69.67,8276.8,2450.98
2023-08-05,Sports,Bike Helmet,East,Direct,22,227.68,5008.96,2010.82
2023-08-05,Sports,Tennis Racket,South,Direct,98,188.0,17502.8,2958.31
2023-08-05,Clothing,T-Shirt,West,Wholesale,57,421.37,26419.9,8699.13
2023-08-06,Beauty,Skin Care Kit,East,Wholesale,41,74.67,3061.47,1249.83
2023-08-06,Electronics,Tablet,North,Direct,54,456.5,29581.2,8720.61
2023-08-06,Home & Garden,Cookware Set,North,Direct,88,173.31,18301.54,4919.72
2023-08-06,Electronics,Smartphone,North,Retail,84,314.96,31747.97,9077.72
2023-08-06,Electronics,Smartwatch,West,Wholesale,53,56.3,3282.29,1143.08
2023-08-06,Electronics,Smartwatch,South,Retail,99,113.11,10638.0,2610.31
2023-08-06,Electronics,Smartwatch,East,Direct,72,453.81,32674.32,8828.72
2023-08-06,Beauty,Makeup Palette,West,Retail,90,128.93,12764.07,4640.11
2023-08-06,Clothing,Jeans,West,Direct,31,429.19,14635.38,5397.53
2023-08-06,Electronics,Smartphone,West,Retail,41,259.9,11721.49,3937.78
2023-08-06,Beauty,Face Serum,South,Wholesale,56,424.32,22573.82,6175.62
2023-08-06,Clothing,Jeans,East,Direct,2,460.99,921.98,286.86
2023-08-06,Beauty,Fragrance,Central,Retail,47,231.66,10888.02,3979.19
2023-08-06,Beauty,Skin Care Kit,Central,Wholesale,34,475.34,16161.56,6007.1
2023-08-06,Clothing,Jeans,North,Wholesale,87,378.75,39541.5,9015.41
2023-08-06,Electronics,Smartphone,East,Retail,68,443.46,30155.28,7656.95
2023-08-06,Home & Garden,Garden Tools,South,Direct,21,198.37,3957.48,1511.44
2023-08-06,Clothing,Jacket,North,Wholesale,4,463.08,2222.78,945.32
2023-08-06,Beauty,Makeup Palette,Central,Retail,5,234.07,1170.35,370.94
2023-08-06,Beauty,Face Serum,East,Wholesale,53,261.15,13840.95,5076.74
2023-08-06,Home & Garden,Cookware Set,Central,Retail,77,427.22,32895.94,14784.88
2023-08-06,Clothing,Dress,North,Retail,70,426.17,35798.28,8478.05
2023-08-06,Clothing,Dress,North,Direct,97,460.37,53587.07,15642.28
2023-08-07,Sports,Yoga Mat,Central,Wholesale,50,102.29,5114.5,
2023-08-07,Electronics,Headphones,North,Retail,68,409.84,33442.94,11576.35
2023-08-07,Home & Garden,Office Chair,South,Wholesale,77,498.02,36430.16,13111.32
2023-08-07,Home & Garden,Garden Tools,Central,Retail,80,440.15,35212.0,12454.13
2023-08-07,Clothing,Dress,Central,Wholesale,81,381.86,30930.66,5601.34
2023-08-07,Clothing,Sneakers,North,Retail,94,421.58,47554.22,11319.4
2023-08-07,Sports,Dumbbell Set,West,Direct,64,469.62,33061.25,14790.28
2023-08-07,Beauty,Face Serum,South,Direct,86,267.06,21818.8,3981.29
2023-08-07,Electronics,Smartphone,Central,Wholesale,99,287.69,28481.31,10810.4
2023-08-07,Beauty,Face Serum,North,Wholesale,45,341.17,18423.18,7629.52
2023-08-07,Home & Garden,Lamp,West,Direct,95,202.45,21156.03,8374.62
2023-08-07,Beauty,Hair Dryer,South,Wholesale,1,82.35,78.23,19.75
2023-08-07,Home & Garden,Garden Tools,Central,Direct,30,35.79,1073.7,345.16
2023-08-08,Beauty,Face Serum,South,Retail,75,499.02,35555.17,5377.28
2023-08-08,Clothing,Jacket,West,Wholesale,4,191.07,840.71,197.19
2023-08-08,Sports,Dumbbell Set,South,Retail,18,69.3,1185.03,235.35
2023-08-08,Home & Garden,Garden Tools,West,Wholesale,31,122.94,4192.25,1406.47
2023-08-08,Sports,Tennis Racket,Central,Direct,79,18.55,1465.45,290.33
2023-08-08,Electronics,Headphones,East,Wholesale,67,261.44,17516.48,7499.34
2023-08-08,Home & Garden,Bedding Set,East,Wholesale,72,182.45,13136.4,4405.19
2023-08-08,Sports,Yoga Mat,North,Retail,42,487.48,24568.99,4360.44
2023-08-08,Beauty,Skin Care Kit,East,Retail,81,490.58,39736.98,13812.66
2023-08-08,Electronics,Tablet,South,Direct,18,452.68,7740.83,1617.6
2023-08-08,Beauty,Fragrance,East,Retail,96,190.51,18288.96,5223.64
2023-08-08,Sports,Yoga Mat,North,Direct,54,34.85,2258.28,874.91
2023-08-08,Electronics,Tablet,East,Wholesale,47,173.64,8161.08,3048.65
2023-08-08,Electronics,Headphones,North,Direct,88,163.21,17234.98,6537.82
2023-08-08,Beauty,Fragrance,South,Direct,81,244.0,18775.8,5104.04
2023-08-08,Electronics,Smartphone,East,Retail,5,303.49,1517.45,447.54
2023-08-08,Clothing,Jacket,East,Wholesale,10,11.73,117.3,27.89
2023-08-08,Sports,Running Shoes,South,Direct,77,211.41,15464.64,6601.56
2023-08-08,Electronics,Laptop,South,Direct,63,301.29,18032.21,7962.15
2023-08-08,Electronics,Smartphone,South,Wholesale,86,468.75,38296.88,11732.7
2023-08-09,Clothing,Jacket,South,Retail,10,96.78,919.41,155.83
2023-08-09,Clothing,Sneakers,Central,Retail,96,367.54,35283.84,5684.47
2023-08-09,Clothing,T-Shirt,North,Direct,16,351.14,6741.89,1810.53
2023-08-09,Home & Garden,Bedding Set,North,Direct,95,67.25,7666.5,1716.72
2023-08-09,Beauty,Skin Care Kit,Central,Direct,21,379.93,7978.53,2168.99
2023-08-09,Clothing,Jacket,South,Direct,42,50.58,2018.14,650.51
2023-08-09,Sports,Dumbbell Set,South,Direct,41,45.7,1780.01,508.94
2023-08-09,Beauty,Hair Dryer,East,Wholesale,3,75.42,226.26,60.18
2023-08-09,Beauty,Hair Dryer,East,Retail,5,168.03,840.15,269.0
2023-08-09,Beauty,Skin Care Kit,West,Direct,2,389.24,856.33,183.66
2023-08-09,Home & Garden,Bedding Set,East,Retail,6,282.44,1694.64,646.22
2023-08-09,Clothing,Jacket,East,Direct,52,56.59,2942.68,455.81
2023-08-09,Beauty,Fragrance,Central,Wholesale,71,434.6,30856.6,12282.64
2023-08-09,Clothing,Dress,Central,Wholesale,59,327.6,19328.4,3672.89
2023-08-09,Sports,Dumbbell Set,West,Retail,57,260.51,16333.98,3399.54
2023-08-10,Beauty,Face Serum,South,Direct,45,156.61,6695.08,2343.79
2023-08-10,Electronics,Smartwatch,East,Wholesale,9,436.51,3928.59,1081.43
2023-08-10,Sports,Tennis Racket,North,Direct,68,104.84,8554.94,1978.73
2023-08-10,Home & Garden,Garden Tools,West,Direct,5,256.14,1408.77,386.31
2023-08-10,Clothing,Sneakers,Central,Direct,39,336.34,13117.26,3445.12
2023-08-10,Electronics,Smartwatch,West,Direct,85,376.72,35223.32,15494.73
2023-08-10,Clothing,Jacket,South,Wholesale,20,180.65,3432.35,717.94
2023-08-10,Beauty,Fragrance,West,Wholesale,86,466.7,44149.82,8043.88
2023-08-10,Home & Garden,Cookware Set,East,Wholesale,98,63.97,6269.06,2192.69
